id,timestamp,dayweek,year,month,day,hour,min,sec,steps,calories,intensity_total,intensity_avg
1,2016-03-12 00:00:00,Saturday,2016,3,12,0,0,0,0,48,0,0.0
1,2016-03-12 01:00:00,Saturday,2016,3,12,1,0,0,0,48,0,0.0
1,2016-03-12 02:00:00,Saturday,2016,3,12,2,0,0,0,48,0,0.0
1,2016-03-12 03:00:00,Saturday,2016,3,12,3,0,0,0,48,0,0.0
1,2016-03-12 04:00:00,Saturday,2016,3,12,4,0,0,0,48,0,0.0
1,2016-03-12 05:00:00,Saturday,2016,3,12,5,0,0,0,48,0,0.0
1,2016-03-12 06:00:00,Saturday,2016,3,12,6,0,0,0,48,0,0.0
1,2016-03-12 07:00:00,Saturday,2016,3,12,7,0,0,0,48,0,0.0
1,2016-03-12 08:00:00,Saturday,2016,3,12,8,0,0,0,48,0,0.0
1,2016-03-12 09:00:00,Saturday,2016,3,12,9,0,0,8,49,1,0.017
1,2016-03-12 10:00:00,Saturday,2016,3,12,10,0,0,551,89,26,0.433
1,2016-03-12 11:00:00,Saturday,2016,3,12,11,0,0,1764,134,49,0.817
1,2016-03-12 12:00:00,Saturday,2016,3,12,12,0,0,1259,130,47,0.783
1,2016-03-12 13:00:00,Saturday,2016,3,12,13,0,0,253,81,20,0.333
1,2016-03-12 14:00:00,Saturday,2016,3,12,14,0,0,4470,254,121,2.017
1,2016-03-12 15:00:00,Saturday,2016,3,12,15,0,0,4919,271,129,2.15
1,2016-03-12 16:00:00,Saturday,2016,3,12,16,0,0,1905,141,42,0.7
1,2016-03-12 17:00:00,Saturday,2016,3,12,17,0,0,1038,104,20,0.333
1,2016-03-12 18:00:00,Saturday,2016,3,12,18,0,0,14,54,2,0.033
1,2016-03-12 19:00:00,Saturday,2016,3,12,19,0,0,606,97,30,0.5
1,2016-03-12 20:00:00,Saturday,2016,3,12,20,0,0,56,58,4,0.067
1,2016-03-12 21:00:00,Saturday,2016,3,12,21,0,0,782,100,29,0.483
1,2016-03-12 22:00:00,Saturday,2016,3,12,22,0,0,1132,123,41,0.683
1,2016-03-12 23:00:00,Saturday,2016,3,12,23,0,0,918,111,35,0.583
1,2016-03-13 00:00:00,Sunday,2016,3,13,0,0,0,39,55,3,0.05
1,2016-03-13 01:00:00,Sunday,2016,3,13,1,0,0,0,48,0,0.0
1,2016-03-13 02:00:00,Sunday,2016,3,13,2,0,0,27,50,1,0.017
1,2016-03-13 03:00:00,Sunday,2016,3,13,3,0,0,0,48,0,0.0
1,2016-03-13 04:00:00,Sunday,2016,3,13,4,0,0,0,48,0,0.0
1,2016-03-13 05:00:00,Sunday,2016,3,13,5,0,0,0,48,0,0.0
1,2016-03-13 06:00:00,Sunday,2016,3,13,6,0,0,0,48,0,0.0
1,2016-03-13 07:00:00,Sunday,2016,3,13,7,0,0,0,49,0,0.0
1,2016-03-13 08:00:00,Sunday,2016,3,13,8,0,0,6,49,1,0.017
1,2016-03-13 09:00:00,Sunday,2016,3,13,9,0,0,73,56,5,0.083
1,2016-03-13 10:00:00,Sunday,2016,3,13,10,0,0,2850,189,85,1.417
1,2016-03-13 11:00:00,Sunday,2016,3,13,11,0,0,4854,270,130,2.167
1,2016-03-13 12:00:00,Sunday,2016,3,13,12,0,0,24,52,3,0.05
1,2016-03-13 13:00:00,Sunday,2016,3,13,13,0,0,118,66,9,0.15
1,2016-03-13 14:00:00,Sunday,2016,3,13,14,0,0,19,57,3,0.05
1,2016-03-13 15:00:00,Sunday,2016,3,13,15,0,0,510,89,23,0.383
1,2016-03-13 16:00:00,Sunday,2016,3,13,16,0,0,510,91,25,0.417
1,2016-03-13 17:00:00,Sunday,2016,3,13,17,0,0,96,61,5,0.083
1,2016-03-13 18:00:00,Sunday,2016,3,13,18,0,0,4100,237,110,1.833
1,2016-03-13 19:00:00,Sunday,2016,3,13,19,0,0,1756,146,57,0.95
1,2016-03-13 20:00:00,Sunday,2016,3,13,20,0,0,477,87,25,0.417
1,2016-03-13 21:00:00,Sunday,2016,3,13,21,0,0,147,66,9,0.15
1,2016-03-13 22:00:00,Sunday,2016,3,13,22,0,0,214,72,17,0.283
1,2016-03-13 23:00:00,Sunday,2016,3,13,23,0,0,1286,118,46,0.767
1,2016-03-14 00:00:00,Monday,2016,3,14,0,0,0,54,56,4,0.067
1,2016-03-14 01:00:00,Monday,2016,3,14,1,0,0,53,54,3,0.05
1,2016-03-14 02:00:00,Monday,2016,3,14,2,0,0,0,49,0,0.0
1,2016-03-14 03:00:00,Monday,2016,3,14,3,0,0,0,48,0,0.0
1,2016-03-14 04:00:00,Monday,2016,3,14,4,0,0,0,48,0,0.0
1,2016-03-14 05:00:00,Monday,2016,3,14,5,0,0,0,49,0,0.0
1,2016-03-14 06:00:00,Monday,2016,3,14,6,0,0,0,48,0,0.0
1,2016-03-14 07:00:00,Monday,2016,3,14,7,0,0,53,53,3,0.05
1,2016-03-14 08:00:00,Monday,2016,3,14,8,0,0,212,68,14,0.233
1,2016-03-14 09:00:00,Monday,2016,3,14,9,0,0,2832,199,61,1.017
1,2016-03-14 10:00:00,Monday,2016,3,14,10,0,0,43,59,4,0.067
1,2016-03-14 11:00:00,Monday,2016,3,14,11,0,0,220,72,14,0.233
1,2016-03-14 12:00:00,Monday,2016,3,14,12,0,0,181,66,9,0.15
1,2016-03-14 13:00:00,Monday,2016,3,14,13,0,0,12,54,1,0.017
1,2016-03-14 14:00:00,Monday,2016,3,14,14,0,0,44,59,6,0.1
1,2016-03-14 15:00:00,Monday,2016,3,14,15,0,0,205,71,13,0.217
1,2016-03-14 16:00:00,Monday,2016,3,14,16,0,0,152,68,11,0.183
1,2016-03-14 17:00:00,Monday,2016,3,14,17,0,0,226,76,17,0.283
1,2016-03-14 18:00:00,Monday,2016,3,14,18,0,0,516,96,29,0.483
1,2016-03-14 19:00:00,Monday,2016,3,14,19,0,0,559,100,33,0.55
1,2016-03-14 20:00:00,Monday,2016,3,14,20,0,0,1104,124,45,0.75
1,2016-03-14 21:00:00,Monday,2016,3,14,21,0,0,252,67,12,0.2
1,2016-03-14 22:00:00,Monday,2016,3,14,22,0,0,0,48,0,0.0
1,2016-03-14 23:00:00,Monday,2016,3,14,23,0,0,3305,198,90,1.5
1,2016-03-15 00:00:00,Tuesday,2016,3,15,0,0,0,33,56,3,0.05
1,2016-03-15 01:00:00,Tuesday,2016,3,15,1,0,0,20,55,2,0.033
1,2016-03-15 02:00:00,Tuesday,2016,3,15,2,0,0,60,54,4,0.067
1,2016-03-15 03:00:00,Tuesday,2016,3,15,3,0,0,0,48,0,0.0
1,2016-03-15 04:00:00,Tuesday,2016,3,15,4,0,0,7,49,1,0.017
1,2016-03-15 05:00:00,Tuesday,2016,3,15,5,0,0,0,48,0,0.0
1,2016-03-15 06:00:00,Tuesday,2016,3,15,6,0,0,4,49,1,0.017
1,2016-03-15 07:00:00,Tuesday,2016,3,15,7,0,0,11,49,1,0.017
1,2016-03-15 08:00:00,Tuesday,2016,3,15,8,0,0,470,91,28,0.467
1,2016-03-15 09:00:00,Tuesday,2016,3,15,9,0,0,1967,148,49,0.817
1,2016-03-15 10:00:00,Tuesday,2016,3,15,10,0,0,729,92,17,0.283
1,2016-03-15 11:00:00,Tuesday,2016,3,15,11,0,0,659,104,34,0.567
1,2016-03-15 12:00:00,Tuesday,2016,3,15,12,0,0,1787,142,49,0.817
1,2016-03-15 13:00:00,Tuesday,2016,3,15,13,0,0,333,77,16,0.267
1,2016-03-15 14:00:00,Tuesday,2016,3,15,14,0,0,980,107,26,0.433
1,2016-03-15 15:00:00,Tuesday,2016,3,15,15,0,0,371,77,14,0.233
1,2016-03-15 16:00:00,Tuesday,2016,3,15,16,0,0,605,96,27,0.45
1,2016-03-15 17:00:00,Tuesday,2016,3,15,17,0,0,623,90,19,0.317
1,2016-03-15 18:00:00,Tuesday,2016,3,15,18,0,0,467,82,15,0.25
1,2016-03-15 19:00:00,Tuesday,2016,3,15,19,0,0,282,75,16,0.267
1,2016-03-15 20:00:00,Tuesday,2016,3,15,20,0,0,3319,207,86,1.433
1,2016-03-15 21:00:00,Tuesday,2016,3,15,21,0,0,1558,131,35,0.583
1,2016-03-15 22:00:00,Tuesday,2016,3,15,22,0,0,786,108,37,0.617
1,2016-03-15 23:00:00,Tuesday,2016,3,15,23,0,0,313,76,15,0.25
1,2016-03-16 00:00:00,Wednesday,2016,3,16,0,0,0,0,48,0,0.0
1,2016-03-16 01:00:00,Wednesday,2016,3,16,1,0,0,0,48,0,0.0
1,2016-03-16 02:00:00,Wednesday,2016,3,16,2,0,0,4,50,1,0.017
1,2016-03-16 03:00:00,Wednesday,2016,3,16,3,0,0,0,48,0,0.0
1,2016-03-16 04:00:00,Wednesday,2016,3,16,4,0,0,0,48,0,0.0
1,2016-03-16 05:00:00,Wednesday,2016,3,16,5,0,0,0,49,0,0.0
1,2016-03-16 06:00:00,Wednesday,2016,3,16,6,0,0,0,48,0,0.0
1,2016-03-16 07:00:00,Wednesday,2016,3,16,7,0,0,70,56,6,0.1
1,2016-03-16 08:00:00,Wednesday,2016,3,16,8,0,0,490,91,27,0.45
1,2016-03-16 09:00:00,Wednesday,2016,3,16,9,0,0,1513,125,27,0.45
1,2016-03-16 10:00:00,Wednesday,2016,3,16,10,0,0,224,73,12,0.2
1,2016-03-16 11:00:00,Wednesday,2016,3,16,11,0,0,874,105,36,0.6
1,2016-03-16 12:00:00,Wednesday,2016,3,16,12,0,0,1451,124,34,0.567
1,2016-03-16 13:00:00,Wednesday,2016,3,16,13,0,0,329,79,16,0.267
1,2016-03-16 14:00:00,Wednesday,2016,3,16,14,0,0,61,61,3,0.05
1,2016-03-16 15:00:00,Wednesday,2016,3,16,15,0,0,456,86,19,0.317
1,2016-03-16 16:00:00,Wednesday,2016,3,16,16,0,0,775,103,28,0.467
1,2016-03-16 17:00:00,Wednesday,2016,3,16,17,0,0,1446,122,43,0.717
1,2016-03-16 18:00:00,Wednesday,2016,3,16,18,0,0,2407,166,74,1.233
1,2016-03-16 19:00:00,Wednesday,2016,3,16,19,0,0,103,59,7,0.117
1,2016-03-16 20:00:00,Wednesday,2016,3,16,20,0,0,447,72,16,0.267
1,2016-03-16 21:00:00,Wednesday,2016,3,16,21,0,0,2120,146,49,0.817
1,2016-03-16 22:00:00,Wednesday,2016,3,16,22,0,0,273,78,18,0.3
1,2016-03-16 23:00:00,Wednesday,2016,3,16,23,0,0,455,82,18,0.3
1,2016-03-17 00:00:00,Thursday,2016,3,17,0,0,0,263,70,11,0.183
1,2016-03-17 01:00:00,Thursday,2016,3,17,1,0,0,23,50,1,0.017
1,2016-03-17 02:00:00,Thursday,2016,3,17,2,0,0,7,49,1,0.017
1,2016-03-17 03:00:00,Thursday,2016,3,17,3,0,0,0,48,0,0.0
1,2016-03-17 04:00:00,Thursday,2016,3,17,4,0,0,0,48,0,0.0
1,2016-03-17 05:00:00,Thursday,2016,3,17,5,0,0,0,48,0,0.0
1,2016-03-17 06:00:00,Thursday,2016,3,17,6,0,0,0,49,0,0.0
1,2016-03-17 07:00:00,Thursday,2016,3,17,7,0,0,6,50,1,0.017
1,2016-03-17 08:00:00,Thursday,2016,3,17,8,0,0,210,67,11,0.183
1,2016-03-17 09:00:00,Thursday,2016,3,17,9,0,0,1530,125,27,0.45
1,2016-03-17 10:00:00,Thursday,2016,3,17,10,0,0,124,69,11,0.183
1,2016-03-17 11:00:00,Thursday,2016,3,17,11,0,0,1803,148,54,0.9
1,2016-03-17 12:00:00,Thursday,2016,3,17,12,0,0,113,70,11,0.183
1,2016-03-17 13:00:00,Thursday,2016,3,17,13,0,0,1124,113,23,0.383
1,2016-03-17 14:00:00,Thursday,2016,3,17,14,0,0,1160,119,25,0.417
1,2016-03-17 15:00:00,Thursday,2016,3,17,15,0,0,409,86,20,0.333
1,2016-03-17 16:00:00,Thursday,2016,3,17,16,0,0,631,94,24,0.4
1,2016-03-17 17:00:00,Thursday,2016,3,17,17,0,0,203,66,5,0.083
1,2016-03-17 18:00:00,Thursday,2016,3,17,18,0,0,396,76,15,0.25
1,2016-03-17 19:00:00,Thursday,2016,3,17,19,0,0,2165,158,64,1.067
1,2016-03-17 20:00:00,Thursday,2016,3,17,20,0,0,147,75,16,0.267
1,2016-03-17 21:00:00,Thursday,2016,3,17,21,0,0,2016,146,49,0.817
1,2016-03-17 22:00:00,Thursday,2016,3,17,22,0,0,521,97,31,0.517
1,2016-03-17 23:00:00,Thursday,2016,3,17,23,0,0,1176,118,35,0.583
1,2016-03-18 00:00:00,Friday,2016,3,18,0,0,0,389,76,13,0.217
1,2016-03-18 01:00:00,Friday,2016,3,18,1,0,0,112,58,6,0.1
1,2016-03-18 02:00:00,Friday,2016,3,18,2,0,0,0,48,0,0.0
1,2016-03-18 03:00:00,Friday,2016,3,18,3,0,0,0,48,0,0.0
1,2016-03-18 04:00:00,Friday,2016,3,18,4,0,0,0,48,0,0.0
1,2016-03-18 05:00:00,Friday,2016,3,18,5,0,0,4,49,1,0.017
1,2016-03-18 06:00:00,Friday,2016,3,18,6,0,0,19,51,2,0.033
1,2016-03-18 07:00:00,Friday,2016,3,18,7,0,0,0,49,0,0.0
1,2016-03-18 08:00:00,Friday,2016,3,18,8,0,0,172,67,11,0.183
1,2016-03-18 09:00:00,Friday,2016,3,18,9,0,0,1952,147,36,0.6
1,2016-03-18 10:00:00,Friday,2016,3,18,10,0,0,279,73,12,0.2
1,2016-03-18 11:00:00,Friday,2016,3,18,11,0,0,207,72,12,0.2
1,2016-03-18 12:00:00,Friday,2016,3,18,12,0,0,145,64,4,0.067
1,2016-03-18 13:00:00,Friday,2016,3,18,13,0,0,242,68,7,0.117
1,2016-03-18 14:00:00,Friday,2016,3,18,14,0,0,3160,207,86,1.433
1,2016-03-18 15:00:00,Friday,2016,3,18,15,0,0,852,101,33,0.55
1,2016-03-18 16:00:00,Friday,2016,3,18,16,0,0,270,76,14,0.233
1,2016-03-18 17:00:00,Friday,2016,3,18,17,0,0,24,59,2,0.033
1,2016-03-18 18:00:00,Friday,2016,3,18,18,0,0,444,82,16,0.267
1,2016-03-18 19:00:00,Friday,2016,3,18,19,0,0,4093,238,110,1.833
1,2016-03-18 20:00:00,Friday,2016,3,18,20,0,0,1445,121,21,0.35
1,2016-03-18 21:00:00,Friday,2016,3,18,21,0,0,332,72,14,0.233
1,2016-03-18 22:00:00,Friday,2016,3,18,22,0,0,13,54,2,0.033
1,2016-03-18 23:00:00,Friday,2016,3,18,23,0,0,390,74,12,0.2
1,2016-03-19 00:00:00,Saturday,2016,3,19,0,0,0,138,57,5,0.083
1,2016-03-19 01:00:00,Saturday,2016,3,19,1,0,0,0,48,0,0.0
1,2016-03-19 02:00:00,Saturday,2016,3,19,2,0,0,0,48,0,0.0
1,2016-03-19 03:00:00,Saturday,2016,3,19,3,0,0,10,49,1,0.017
1,2016-03-19 04:00:00,Saturday,2016,3,19,4,0,0,0,48,0,0.0
1,2016-03-19 05:00:00,Saturday,2016,3,19,5,0,0,0,48,0,0.0
1,2016-03-19 06:00:00,Saturday,2016,3,19,6,0,0,0,49,0,0.0
1,2016-03-19 07:00:00,Saturday,2016,3,19,7,0,0,53,52,2,0.033
1,2016-03-19 08:00:00,Saturday,2016,3,19,8,0,0,538,92,28,0.467
1,2016-03-19 09:00:00,Saturday,2016,3,19,9,0,0,3454,216,69,1.15
1,2016-03-19 10:00:00,Saturday,2016,3,19,10,0,0,2106,148,54,0.9
1,2016-03-19 11:00:00,Saturday,2016,3,19,11,0,0,1307,130,37,0.617
1,2016-03-19 12:00:00,Saturday,2016,3,19,12,0,0,909,109,27,0.45
1,2016-03-19 13:00:00,Saturday,2016,3,19,13,0,0,303,74,13,0.217
1,2016-03-19 14:00:00,Saturday,2016,3,19,14,0,0,150,71,14,0.233
1,2016-03-19 15:00:00,Saturday,2016,3,19,15,0,0,123,61,6,0.1
1,2016-03-19 16:00:00,Saturday,2016,3,19,16,0,0,127,63,8,0.133
1,2016-03-19 17:00:00,Saturday,2016,3,19,17,0,0,198,69,10,0.167
1,2016-03-19 18:00:00,Saturday,2016,3,19,18,0,0,50,58,3,0.05
1,2016-03-19 19:00:00,Saturday,2016,3,19,19,0,0,533,92,26,0.433
1,2016-03-19 20:00:00,Saturday,2016,3,19,20,0,0,433,86,22,0.367
1,2016-03-19 21:00:00,Saturday,2016,3,19,21,0,0,75,58,6,0.1
1,2016-03-19 22:00:00,Saturday,2016,3,19,22,0,0,850,97,31,0.517
1,2016-03-19 23:00:00,Saturday,2016,3,19,23,0,0,4067,234,111,1.85
1,2016-03-20 00:00:00,Sunday,2016,3,20,0,0,0,115,64,7,0.117
1,2016-03-20 01:00:00,Sunday,2016,3,20,1,0,0,0,49,0,0.0
1,2016-03-20 02:00:00,Sunday,2016,3,20,2,0,0,0,48,0,0.0
1,2016-03-20 03:00:00,Sunday,2016,3,20,3,0,0,0,48,0,0.0
1,2016-03-20 04:00:00,Sunday,2016,3,20,4,0,0,0,48,0,0.0
1,2016-03-20 05:00:00,Sunday,2016,3,20,5,0,0,0,48,0,0.0
1,2016-03-20 06:00:00,Sunday,2016,3,20,6,0,0,0,48,0,0.0
1,2016-03-20 07:00:00,Sunday,2016,3,20,7,0,0,0,48,0,0.0
1,2016-03-20 08:00:00,Sunday,2016,3,20,8,0,0,0,48,0,0.0
1,2016-03-20 09:00:00,Sunday,2016,3,20,9,0,0,1109,119,36,0.6
1,2016-03-20 10:00:00,Sunday,2016,3,20,10,0,0,5000,294,113,1.883
1,2016-03-20 11:00:00,Sunday,2016,3,20,11,0,0,1117,121,42,0.7
1,2016-03-20 12:00:00,Sunday,2016,3,20,12,0,0,312,82,20,0.333
1,2016-03-20 13:00:00,Sunday,2016,3,20,13,0,0,343,80,18,0.3
1,2016-03-20 14:00:00,Sunday,2016,3,20,14,0,0,578,96,29,0.483
1,2016-03-20 15:00:00,Sunday,2016,3,20,15,0,0,876,109,29,0.483
1,2016-03-20 16:00:00,Sunday,2016,3,20,16,0,0,1373,116,22,0.367
1,2016-03-20 17:00:00,Sunday,2016,3,20,17,0,0,1841,142,25,0.417
1,2016-03-20 18:00:00,Sunday,2016,3,20,18,0,0,638,104,36,0.6
1,2016-03-20 19:00:00,Sunday,2016,3,20,19,0,0,718,109,40,0.667
1,2016-03-20 20:00:00,Sunday,2016,3,20,20,0,0,421,76,14,0.233
1,2016-03-20 21:00:00,Sunday,2016,3,20,21,0,0,78,55,4,0.067
1,2016-03-20 22:00:00,Sunday,2016,3,20,22,0,0,57,57,3,0.05
1,2016-03-20 23:00:00,Sunday,2016,3,20,23,0,0,552,87,23,0.383
1,2016-03-21 00:00:00,Monday,2016,3,21,0,0,0,97,58,5,0.083
1,2016-03-21 01:00:00,Monday,2016,3,21,1,0,0,0,48,0,0.0
1,2016-03-21 02:00:00,Monday,2016,3,21,2,0,0,0,48,0,0.0
1,2016-03-21 03:00:00,Monday,2016,3,21,3,0,0,11,50,2,0.033
1,2016-03-21 04:00:00,Monday,2016,3,21,4,0,0,0,48,0,0.0
1,2016-03-21 05:00:00,Monday,2016,3,21,5,0,0,0,48,0,0.0
1,2016-03-21 06:00:00,Monday,2016,3,21,6,0,0,0,48,0,0.0
1,2016-03-21 07:00:00,Monday,2016,3,21,7,0,0,55,56,6,0.1
1,2016-03-21 08:00:00,Monday,2016,3,21,8,0,0,1114,116,27,0.45
1,2016-03-21 09:00:00,Monday,2016,3,21,9,0,0,1113,104,17,0.283
1,2016-03-21 10:00:00,Monday,2016,3,21,10,0,0,308,79,17,0.283
1,2016-03-21 11:00:00,Monday,2016,3,21,11,0,0,467,82,17,0.283
1,2016-03-21 12:00:00,Monday,2016,3,21,12,0,0,1884,142,51,0.85
1,2016-03-21 13:00:00,Monday,2016,3,21,13,0,0,184,67,9,0.15
1,2016-03-21 14:00:00,Monday,2016,3,21,14,0,0,298,79,19,0.317
1,2016-03-21 15:00:00,Monday,2016,3,21,15,0,0,497,83,16,0.267
1,2016-03-21 16:00:00,Monday,2016,3,21,16,0,0,355,83,20,0.333
1,2016-03-21 17:00:00,Monday,2016,3,21,17,0,0,588,99,31,0.517
1,2016-03-21 18:00:00,Monday,2016,3,21,18,0,0,1564,132,28,0.467
1,2016-03-21 19:00:00,Monday,2016,3,21,19,0,0,396,79,18,0.3
1,2016-03-21 20:00:00,Monday,2016,3,21,20,0,0,99,67,11,0.183
1,2016-03-21 21:00:00,Monday,2016,3,21,21,0,0,172,70,14,0.233
1,2016-03-21 22:00:00,Monday,2016,3,21,22,0,0,371,81,20,0.333
1,2016-03-21 23:00:00,Monday,2016,3,21,23,0,0,447,79,16,0.267
1,2016-03-22 00:00:00,Tuesday,2016,3,22,0,0,0,0,47,0,0.0
1,2016-03-22 01:00:00,Tuesday,2016,3,22,1,0,0,0,47,0,0.0
1,2016-03-22 02:00:00,Tuesday,2016,3,22,2,0,0,0,47,0,0.0
1,2016-03-22 03:00:00,Tuesday,2016,3,22,3,0,0,0,47,0,0.0
1,2016-03-22 04:00:00,Tuesday,2016,3,22,4,0,0,0,47,0,0.0
1,2016-03-22 05:00:00,Tuesday,2016,3,22,5,0,0,0,47,0,0.0
1,2016-03-22 06:00:00,Tuesday,2016,3,22,6,0,0,0,47,0,0.0
1,2016-03-22 07:00:00,Tuesday,2016,3,22,7,0,0,0,47,0,0.0
1,2016-03-22 08:00:00,Tuesday,2016,3,22,8,0,0,34,50,2,0.033
1,2016-03-22 09:00:00,Tuesday,2016,3,22,9,0,0,1732,135,26,0.433
1,2016-03-22 10:00:00,Tuesday,2016,3,22,10,0,0,497,90,24,0.4
1,2016-03-22 11:00:00,Tuesday,2016,3,22,11,0,0,296,76,14,0.233
1,2016-03-22 12:00:00,Tuesday,2016,3,22,12,0,0,322,78,15,0.25
1,2016-03-22 13:00:00,Tuesday,2016,3,22,13,0,0,657,95,24,0.4
1,2016-03-22 14:00:00,Tuesday,2016,3,22,14,0,0,1657,134,44,0.733
1,2016-03-22 15:00:00,Tuesday,2016,3,22,15,0,0,455,80,13,0.217
1,2016-03-22 16:00:00,Tuesday,2016,3,22,16,0,0,278,71,9,0.15
1,2016-03-22 17:00:00,Tuesday,2016,3,22,17,0,0,953,107,15,0.25
1,2016-03-22 18:00:00,Tuesday,2016,3,22,18,0,0,1123,109,23,0.383
1,2016-03-22 19:00:00,Tuesday,2016,3,22,19,0,0,1479,120,22,0.367
1,2016-03-22 20:00:00,Tuesday,2016,3,22,20,0,0,366,83,22,0.367
1,2016-03-22 21:00:00,Tuesday,2016,3,22,21,0,0,349,74,14,0.233
1,2016-03-22 22:00:00,Tuesday,2016,3,22,22,0,0,4587,265,117,1.95
1,2016-03-22 23:00:00,Tuesday,2016,3,22,23,0,0,351,71,10,0.167
1,2016-03-23 00:00:00,Wednesday,2016,3,23,0,0,0,14,53,2,0.033
1,2016-03-23 01:00:00,Wednesday,2016,3,23,1,0,0,50,53,3,0.05
1,2016-03-23 02:00:00,Wednesday,2016,3,23,2,0,0,29,54,4,0.067
1,2016-03-23 03:00:00,Wednesday,2016,3,23,3,0,0,0,47,0,0.0
1,2016-03-23 04:00:00,Wednesday,2016,3,23,4,0,0,0,47,0,0.0
1,2016-03-23 05:00:00,Wednesday,2016,3,23,5,0,0,0,48,0,0.0
1,2016-03-23 06:00:00,Wednesday,2016,3,23,6,0,0,0,48,0,0.0
1,2016-03-23 07:00:00,Wednesday,2016,3,23,7,0,0,82,56,6,0.1
1,2016-03-23 08:00:00,Wednesday,2016,3,23,8,0,0,534,89,25,0.417
1,2016-03-23 09:00:00,Wednesday,2016,3,23,9,0,0,1623,133,24,0.4
1,2016-03-23 10:00:00,Wednesday,2016,3,23,10,0,0,504,85,17,0.283
1,2016-03-23 11:00:00,Wednesday,2016,3,23,11,0,0,414,83,19,0.317
1,2016-03-23 12:00:00,Wednesday,2016,3,23,12,0,0,411,81,17,0.283
1,2016-03-23 13:00:00,Wednesday,2016,3,23,13,0,0,1226,114,37,0.617
1,2016-03-23 14:00:00,Wednesday,2016,3,23,14,0,0,2674,176,76,1.267
1,2016-03-23 15:00:00,Wednesday,2016,3,23,15,0,0,236,71,11,0.183
1,2016-03-23 16:00:00,Wednesday,2016,3,23,16,0,0,383,81,16,0.267
1,2016-03-23 17:00:00,Wednesday,2016,3,23,17,0,0,411,78,14,0.233
1,2016-03-23 18:00:00,Wednesday,2016,3,23,18,0,0,325,70,8,0.133
1,2016-03-23 19:00:00,Wednesday,2016,3,23,19,0,0,2937,183,80,1.333
1,2016-03-23 20:00:00,Wednesday,2016,3,23,20,0,0,1086,113,30,0.5
1,2016-03-23 21:00:00,Wednesday,2016,3,23,21,0,0,61,57,5,0.083
1,2016-03-23 22:00:00,Wednesday,2016,3,23,22,0,0,119,65,10,0.167
1,2016-03-23 23:00:00,Wednesday,2016,3,23,23,0,0,413,81,19,0.317
1,2016-03-24 00:00:00,Thursday,2016,3,24,0,0,0,311,82,23,0.383
1,2016-03-24 01:00:00,Thursday,2016,3,24,1,0,0,0,48,0,0.0
1,2016-03-24 02:00:00,Thursday,2016,3,24,2,0,0,7,50,1,0.017
1,2016-03-24 03:00:00,Thursday,2016,3,24,3,0,0,8,49,1,0.017
1,2016-03-24 04:00:00,Thursday,2016,3,24,4,0,0,0,47,0,0.0
1,2016-03-24 05:00:00,Thursday,2016,3,24,5,0,0,8,49,1,0.017
1,2016-03-24 06:00:00,Thursday,2016,3,24,6,0,0,0,48,0,0.0
1,2016-03-24 07:00:00,Thursday,2016,3,24,7,0,0,29,52,3,0.05
1,2016-03-24 08:00:00,Thursday,2016,3,24,8,0,0,553,100,36,0.6
1,2016-03-24 09:00:00,Thursday,2016,3,24,9,0,0,2041,149,43,0.717
1,2016-03-24 10:00:00,Thursday,2016,3,24,10,0,0,90,66,8,0.133
1,2016-03-24 11:00:00,Thursday,2016,3,24,11,0,0,63,63,7,0.117
1,2016-03-24 12:00:00,Thursday,2016,3,24,12,0,0,1180,115,39,0.65
1,2016-03-24 13:00:00,Thursday,2016,3,24,13,0,0,770,104,36,0.6
1,2016-03-24 14:00:00,Thursday,2016,3,24,14,0,0,1320,123,41,0.683
1,2016-03-24 15:00:00,Thursday,2016,3,24,15,0,0,504,84,17,0.283
1,2016-03-24 16:00:00,Thursday,2016,3,24,16,0,0,210,84,26,0.433
1,2016-03-24 17:00:00,Thursday,2016,3,24,17,0,0,526,84,14,0.233
1,2016-03-24 18:00:00,Thursday,2016,3,24,18,0,0,66,61,5,0.083
1,2016-03-24 19:00:00,Thursday,2016,3,24,19,0,0,75,59,3,0.05
1,2016-03-24 20:00:00,Thursday,2016,3,24,20,0,0,3858,225,107,1.783
1,2016-03-24 21:00:00,Thursday,2016,3,24,21,0,0,1090,114,29,0.483
1,2016-03-24 22:00:00,Thursday,2016,3,24,22,0,0,185,64,9,0.15
1,2016-03-24 23:00:00,Thursday,2016,3,24,23,0,0,294,71,12,0.2
1,2016-03-25 00:00:00,Friday,2016,3,25,0,0,0,42,53,1,0.017
1,2016-03-25 01:00:00,Friday,2016,3,25,1,0,0,126,58,6,0.1
1,2016-03-25 02:00:00,Friday,2016,3,25,2,0,0,5,49,1,0.017
1,2016-03-25 03:00:00,Friday,2016,3,25,3,0,0,7,49,1,0.017
1,2016-03-25 04:00:00,Friday,2016,3,25,4,0,0,0,48,0,0.0
1,2016-03-25 05:00:00,Friday,2016,3,25,5,0,0,0,48,0,0.0
1,2016-03-25 06:00:00,Friday,2016,3,25,6,0,0,0,48,0,0.0
1,2016-03-25 07:00:00,Friday,2016,3,25,7,0,0,40,52,3,0.05
1,2016-03-25 08:00:00,Friday,2016,3,25,8,0,0,565,90,25,0.417
1,2016-03-25 09:00:00,Friday,2016,3,25,9,0,0,1545,125,28,0.467
